ID,Address,Rooms,Type,Price,Date,Bathroom,Car,LandSize,Age,Latitude,Longitude,Suburb,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,distance_to_closest_primary,closest_primary_school,primary_school_ranking,distance_to_closest_secondary,closest_secondary_school,secondary_school_ranking
ID683516218,101 The Fairway,4,h,610000.0,12/11/2016,1.0,1.0,465.0,49.0,-37.7126,145.03,KINGSBURY,20009,1878.2770155353576,35,False,17.466666666666665,50.4,12.333333333333334,569.6112225243339,Our Lady of the Way School,417,1075.3992901293545,Reservoir High School,346
ID534109968,1906/229 Toorak Rd,1,u,402000.0,3/12/2016,1.0,1.0,0.0,6.0,-37.8392,144.9947,SOUTH YARRA,19959,223.4857669228664,12,False,137.58333333333334,681.8125,137.2,788.3438078388709,Christ Church Grammar School,14,269.39598829092864,Melbourne High School,2
ID967068868,2013 Western Hwy,2,h,340000.0,1/07/2017,1.0,0.0,609.0,34.0,-37.73289000000001,144.66615,ROCKBANK,19981,1424.7094848687923,34,False,219.45454545454547,1368.1333333333334,143.36363636363637,383.2800787221353,Rockbank Primary School,not ranked,5669.481976158384,Springside West Secondary College,not ranked
ID257453976,51 Tooronga Rd,3,h,1780000.0,3/06/2017,2.0,2.0,580.0,89.0,-37.8683,145.03909,MALVERN EAST,19944,890.4930341069507,20,False,102.47619047619048,352.6,106.22222222222223,370.6403077495903,Malvern Primary School,122,765.810140006192,Oakwood School,565
ID964817233,129 Liberty Pde,3,h,625000.0,28/05/2016,1.0,2.0,609.0,69.0,-37.7504,145.0335,BELLFIELD,19933,2311.0424196502004,26,False,100.52380952380952,300.4,45.22222222222222,1190.403110478582,St Pius X School,not ranked,996.0896058017123,Thornbury High School,209
ID146963989,66 Willmott Dr,3,h,390000.0,29/07/2017,1.0,1.0,301.0,18.0,-37.58739,144.92619,CRAIGIEBURN,40221,2204.9949511698183,49,False,161.04166666666666,848.4666666666667,160.0,582.5094282307197,Willmott Park Primary School,not ranked,829.2632997793322,Mount Ridley P-12 College,432
ID412727387,6/21 Wynnstay Rd,3,t,1450000.0,19/11/2016,2.0,3.0,1958.0,24.0,-37.8526,145.0106,PRAHRAN,19946,354.81961964891633,18,False,85.95652173913044,1043.8666666666666,112.77777777777777,101.71748459304439,Our Lady of Lourdes School,67,618.8587479095717,Loreto Mandeville Hall,15
ID825134314,1/38 Lynch St,1,u,357000.0,6/08/2016,1.0,0.0,0.0,39.0,-37.7964,144.9027,FOOTSCRAY,20025,523.1417546719811,10,True,240.45833333333334,1683.625,169.1818181818182,642.9708455722464,St Monica's School,358,750.0753434087743,Gilmore College For Girls,387
ID918941524,3/113 Tennyson St,2,t,595000.0,3/12/2016,1.0,2.0,752.0,29.0,-37.7553,144.9302,ESSENDON,20036,1214.69633722032,27,False,47.80952380952381,281.53333333333336,29.444444444444443,785.7245846992746,St Monica's Primary School,484,1416.1531271165109,St Columba's College,85
ID622010852,87 Parkmore Rd,4,h,1415000.0,10/09/2016,2.0,2.0,604.0,49.0,-37.9153,145.0707,BENTLEIGH EAST,19917,2270.0108171704796,29,False,120.73913043478261,881.5,102.88888888888889,591.381835973049,Coatesville Primary School,271,1245.0049042693386,St James' College,not ranked
ID690861838,13/14 Newry St,2,u,450000.0,13/08/2016,1.0,1.0,1057.0,45.0,-37.8552,145.0005,WINDSOR,19957,750.0224480364707,15,False,130.7826086956522,762.75,109.44444444444444,483.05084607707926,Windsor Primary School,not ranked,556.3541568993339,Christian Brothers' College St Kilda,not ranked
ID212750691,7A Brunel St,3,t,815000.0,13/05/2017,2.0,2.0,148.0,69.0,-37.8287,144.8705,SOUTH KINGSVILLE,19995,1374.0038662496286,14,False,128.7826086956522,403.1875,70.66666666666667,637.2968304106453,St Margaret Mary's School,483,2492.8966940943133,Emmanuel College,180
ID392660590,5a Rosamond St,3,h,1475000.0,24/06/2017,2.0,1.0,147.0,15.0,-37.86997,144.9908,BALACLAVA,19956,244.29659487690773,17,False,209.08333333333334,1886.9375,215.44444444444446,159.01782805074438,St Kilda Primary School,169,737.5276620590789,Yesodei HaTorah College,38
ID901578936,46/15 Beach Rd,3,u,1210000.0,1/07/2017,2.0,2.0,9838.0,9.0,-37.93464,144.99601,HAMPTON,19949,606.4706188810295,31,False,230.20833333333334,1620.8235294117646,177.77777777777777,464.1381128818859,St Mary's School,159,1214.3977249514105,St Leonard's College,43
ID323047643,1/1 Cherryhinton St,2,u,790000.0,4/03/2017,1.0,1.0,195.0,54.0,-37.826,145.129,BOX HILL,20042,1006.2484369377391,25,False,362.1666666666667,2108.0625,314.0,863.8237977426702,St Francis Xavier's School,376,855.6146743678097,Our Lady of Sion College,69
ID721436373,2 The Parade,2,h,965000.0,10/12/2016,1.0,1.0,170.0,129.0,-37.7732,144.9206,ASCOT VALE,20039,257.8774473739522,20,True,311.2083333333333,2215.75,346.0,501.41577890060853,Ascot Vale Primary School,249,1493.0888927956826,Mount Alexander 7-12 College,348
ID485560212,201/218 Lygon St,2,u,435000.0,8/10/2016,1.0,1.0,197.0,7.0,-37.7717,144.9719,BRUNSWICK EAST,19968,1170.5654550684912,25,False,100.52380952380952,300.4,45.22222222222222,735.9711668396451,Our Lady Help of Christians School,90,909.7770248184104,Sydney Road Community School,447
ID790594143,7 Vive St,3,h,446000.0,22/07/2017,2.0,2.0,326.0,7.0,-37.85037,144.66179,TARNEIT,47648,3533.070328137996,32,False,201.72727272727272,824.75,150.6,447.93896544255557,Islamic College of Melbourne,not ranked,447.93896544255557,Islamic College of Melbourne,414
ID197127268,66 Elinda Pl,2,h,380000.0,8/10/2016,1.0,1.0,159.0,29.0,-37.6998,145.0248,RESERVOIR,20008,1263.0992835380844,38,False,117.80952380952381,378.06666666666666,47.8,662.2272990527291,Reservoir Views Primary School,not ranked,1971.1420997013245,William Ruthven Secondary College,435
ID886651327,5/6 Yarralea St,3,h,1110000.0,3/09/2016,2.0,2.0,208.0,6.0,-37.7854,145.0325,ALPHINGTON,19931,787.583440043562,24,False,150.25,1006.8666666666667,111.0,213.4142375192155,Alphington Primary School,81,640.8454925855457,Alphington Grammar School,86
ID830438640,29 Speight St,2,h,1000000.0,24/06/2017,1.0,2.0,443.0,59.0,-37.76219,145.00968,THORNBURY,20015,1131.100175418209,23,False,316.5416666666667,1022.8125,237.66666666666666,106.23485323140126,Wales Street Primary School,175,1108.0338256133755,Santa Maria College,137
ID939076786,96 Hamilton St,2,h,820000.0,20/05/2017,1.0,0.0,211.0,59.0,-37.812,144.8865,YARRAVILLE,19996,524.3068743796499,11,False,111.5,355.93333333333334,60.333333333333336,321.5220556713858,Yarraville West Primary School,105,1614.528040784729,Gilmore College For Girls,387
ID774239253,2/21 Pavo St,3,u,700000.0,13/05/2017,1.0,1.0,350.0,69.0,-37.7862,145.0739,BALWYN NORTH,19934,3069.3176088912787,29,False,125.08695652173913,839.375,108.0,585.1392970353716,Belle Vue Primary School,299,1322.2381461199916,Balwyn High School,44
ID703234174,14 Wardrop Gr,3,h,1605000.0,1/07/2017,1.0,0.0,507.0,8.0,-37.77124,145.002,NORTHCOTE,20016,611.0278096639179,21,False,26.625,68.93333333333334,13.11111111111111,454.1926027885767,Northcote Primary School,285,107.08559184034664,Santa Maria College,137
ID958451242,5 Williamstown Rd,2,h,822500.0,17/09/2016,2.0,1.0,228.0,89.0,-37.8034,144.8855,SEDDON,20023,177.80748030425383,19,False,117.80952380952381,378.06666666666666,47.8,842.321485625099,Footscray Primary School,not ranked,954.3989377058203,Gilmore College For Girls,387
ID286740780,8/86 Queens Pde,3,t,775000.0,28/05/2016,2.0,2.0,0.0,121.0,-37.7918,144.9824,FITZROY NORTH,19974,1197.3145202637725,15,False,240.45833333333334,1683.625,169.1818181818182,370.7106131114568,Fitzroy Community School,4,887.4013514784538,Fitzroy High School,248
ID704397638,14 Murdock St,3,h,976000.0,14/05/2016,2.0,1.0,240.0,14.0,-37.756,144.9587,BRUNSWICK,19966,322.48393923413244,30,False,119.83333333333333,1063.6875,188.4,692.7355959574317,Moreland Primary School,not ranked,1549.4904841285575,Sydney Road Community School,447
ID658229992,35 Eglinton St,4,h,1395000.0,10/12/2016,1.0,2.0,603.0,109.0,-37.7692,144.917,MOONEE PONDS,20038,432.8617335705203,22,False,46.333333333333336,86.29411764705883,21.666666666666668,675.1540902505778,Moonee Ponds West Primary School,not ranked,1049.611387869538,Lowther Hall Anglican Grammar School,40
ID849045315,9a Ivan Av,2,u,724000.0,22/07/2017,1.0,2.0,224.0,19.0,-38.0371,145.11717,EDITHVALE,19861,764.461779149153,54,False,44.1875,101.33333333333333,24.666666666666668,370.8353967997004,Edithvale Primary School,not ranked,3079.5260006098506,Cornish College,176
ID998375669,90 Molesworth St,3,h,1635000.0,3/09/2016,1.0,0.0,517.0,139.0,-37.7967,144.9472,NORTH MELBOURNE,19972,1007.6446829102832,17,True,11.833333333333334,52.2,6.666666666666667,377.6409017295041,North Melbourne Primary School,182,569.5833076148622,St Aloysius College,170
ID817538054,1/3 Saniky St,3,u,840000.0,17/06/2017,1.0,1.0,390.0,49.0,-37.90354,145.14394,NOTTING HILL,22249,3124.7828267296973,33,False,23.866666666666667,90.46666666666667,7.333333333333333,1500.7023471060786,Pinewood Primary School,51,1791.2393811791187,John Monash Science School,59
ID907420410,31 Buchan St,4,h,560000.0,3/09/2017,3.0,2.0,572.0,11.0,-37.65465,144.92182,MEADOW HEIGHTS,44817,799.6140914223632,43,False,63.666666666666664,99.4,42.2,503.2149905716733,Meadow Heights Primary School,not ranked,838.073465463548,St Mary's Coptic Orthodox College,338
ID473283353,2/64 Normanby Rd,2,u,820000.0,13/05/2017,1.0,1.0,826.0,59.0,-37.805,145.0546,KEW,19903,2084.1999196572942,17,False,41.142857142857146,142.4,25.22222222222222,454.3364513643671,Genazzano FCJ College,40,454.3364513643671,Genazzano FCJ College,33
ID502901965,19 Norfolk St,4,h,1100000.0,27/05/2017,2.0,2.0,726.0,58.0,-37.89814000000001,145.14457,GLEN WAVERLEY,22249,3631.241587158997,33,False,13.0,21.071428571428573,8.142857142857142,914.2390829061725,Pinewood Primary School,51,1918.6135343747276,Brentwood Secondary College,168
ID565588165,5 Ryder Ct,5,h,1330000.0,16/09/2017,3.0,3.0,751.0,39.0,-37.76431,145.17778,DONCASTER EAST,19900,6106.71880112999,34,False,415.875,2214.3333333333335,356.44444444444446,1080.5232531087163,Milgate Primary School,209,1752.6497587964018,Donvale Christian College,74
ID448880883,6 Elswill St,5,h,1351000.0,20/05/2017,2.0,2.0,652.0,19.0,-37.9311,145.0651,BENTLEIGH EAST,19937,2516.3397137391676,38,False,125.08695652173913,839.375,108.0,536.5460915147703,East Bentleigh Primary School,not ranked,624.7625969516699,Bentleigh Secondary College,230
ID903939011,1 Chisholm St,3,u,726000.0,24/09/2016,1.0,1.0,229.0,23.0,-37.7606,144.8973,ABERFELDIE,20037,1739.7815250001474,24,False,100.52380952380952,300.4,45.22222222222222,477.64160598069736,Our Lady of the Nativity School,373,447.10002276136044,Ave Maria College,111
ID670361936,2/7 Gordon St,2,u,460000.0,27/05/2017,1.0,1.0,54.0,49.0,-37.75948,144.94758000000004,BRUNSWICK WEST,19967,1169.782143145383,27,False,117.66666666666667,1162.6,191.88888888888889,253.94524571946368,Brunswick North Primary School,not ranked,1429.4300775251995,Brunswick Secondary College,211
ID230220743,8 Charles Ct,3,h,326000.0,22/07/2017,1.0,1.0,611.0,34.0,-37.69467,144.57827,MELTON SOUTH,19980,1085.162514416904,39,False,12.583333333333334,13.6,5.142857142857143,494.46051788027916,Coburn Primary School,not ranked,1688.7593719461406,Melton Secondary College,318
ID261441964,2/26 Renown St,2,u,532500.0,18/03/2017,1.0,1.0,168.0,49.0,-37.73,144.9629,COBURG NORTH,19964,392.1884670479338,34,False,137.20833333333334,1183.2,166.0,759.7244848992611,Australian International Academy of Education,not ranked,152.88403514151338,Mercy College,349
ID863607386,6 Adori Pl,3,h,983000.0,3/09/2017,2.0,2.0,359.0,11.0,-37.78606,144.88459,MARIBYRNONG,20023,1754.2912191339556,19,False,102.47619047619048,352.6,106.22222222222223,216.11449166545358,Footscray North Primary School,235,795.5171591213115,Maribyrnong Secondary College,192
ID984466401,41 Kernot St,3,h,835000.0,27/05/2017,1.0,1.0,297.0,109.0,-37.82984,144.873,SOUTH KINGSVILLE,19995,1140.60374007879,14,False,128.7826086956522,403.1875,70.66666666666667,424.4759706987972,St Margaret Mary's School,483,2698.6631588248997,Emmanuel College,180
ID713202949,6 Aria Ct,4,h,555000.0,3/09/2017,2.0,2.0,387.0,44.0,-37.59589,145.11364,DOREEN,52161,1347.1445546973157,57,False,250.83333333333334,1550.8666666666666,286.72727272727275,181.04708977951736,St Paul the Apostle Catholic Primary School,not ranked,538.0539586516004,Hazel Glen College,not ranked
ID233810644,23 Morotai Pde,2,h,520000.0,22/05/2016,1.0,2.0,594.0,29.0,-37.7471,145.0427,HEIDELBERG WEST,19935,1933.472124095998,29,False,150.08695652173913,1565.4,276.7,316.60152604049296,St Pius X School,not ranked,1570.6574646295346,East Preston Islamic College,491
ID519544511,182 Morris Rd,3,h,516000.0,12/08/2017,1.0,1.0,537.0,17.0,-37.86833,144.7035,HOPPERS CROSSING,19922,1678.7271260338864,32,True,80.84210526315789,223.93333333333334,58.55555555555556,709.2944905456394,Bellbridge Primary School,not ranked,784.6111032255136,Hoppers Crossing Secondary College,351
ID456659052,6 Yileen Ct,5,h,2620000.0,27/05/2017,4.0,3.0,4077.0,12.0,-37.78182,145.1903,DONVALE,19900,4031.240155094987,34,False,415.875,2214.3333333333335,356.44444444444446,910.6117447924998,Donvale Christian College,146,910.6117447924998,Donvale Christian College,74
ID977849049,28 Atkin St,4,h,550000.0,8/07/2017,2.0,2.0,1241.0,49.0,-37.68686,144.58157,MELTON,19980,1995.305905615839,39,False,188.54166666666666,1214.6,184.55555555555554,714.7450009418817,St Dominic's School,82,1306.5851349456727,Melton Secondary College,318
ID512125412,5 Croker St,3,h,716000.0,16/04/2016,1.0,2.0,268.0,129.0,-37.8472,144.8754,NEWPORT,19994,876.6609646243124,16,False,11.833333333333334,52.2,6.666666666666667,618.4239565497735,Newport Gardens Primary School,411,1452.6652653581182,Bayside P-12 College,243
ID848629995,14/31 Burnett St,2,u,475000.0,13/08/2016,1.0,1.0,0.0,49.0,-37.8604,144.9817,ST KILDA,19957,1029.1891564258672,15,False,170.45833333333334,1257.5333333333333,169.3,427.12023922078106,St Kilda Park Primary School,73,870.6730639720449,St Michael's Grammar School,58
ID708671397,242 Waterloo Rd,3,h,725000.0,16/09/2017,1.0,1.0,327.0,59.0,-37.7151,144.92103,OAK PARK,20033,320.12998441602866,34,False,26.625,68.93333333333334,13.11111111111111,417.1274891546598,St Francis de Sales School,not ranked,1208.9871777729923,Glenroy Secondary College,511
ID356205473,5/555 Orrong Rd,1,u,567000.0,28/08/2016,1.0,1.0,0.0,6.0,-37.8549,145.0113,ARMADALE,19946,513.3623739031085,18,False,311.2083333333333,2215.75,346.0,316.53711002128983,Our Lady of Lourdes School,67,376.94026827423636,The King David School,27
ID779470606,51 Rankins Rd,2,h,765000.0,10/12/2016,1.0,2.0,158.0,54.0,-37.7902,144.9319,KENSINGTON,20040,410.2288472033592,18,False,37.04545454545455,154.33333333333334,24.666666666666668,466.567353458096,Kensington Primary School,116,611.9160259685787,Kensington Community High School,558
ID955940860,31a Douglas St,3,u,1045000.0,4/03/2017,2.0,2.0,467.0,69.0,-37.8639,145.0968,ASHWOOD,19848,1375.2655398648765,30,False,209.08333333333334,1886.9375,215.44444444444446,892.3153506116962,Parkhill Primary School,not ranked,577.9188996669026,Ashwood High School,241
ID655505576,503 Tooronga Rd,3,h,1700000.0,10/09/2016,2.0,1.0,646.0,39.0,-37.8337,145.0469,HAWTHORN EAST,19903,1261.495497639413,17,False,143.04166666666666,1283.5625,102.45454545454545,625.5407373219258,Auburn South Primary School,124,706.561469879909,Auburn High School,167
ID130464151,1/312 Hope St,1,u,351000.0,27/11/2016,1.0,1.0,0.0,69.0,-37.7614,144.9393,BRUNSWICK WEST,20038,1835.97720477115,22,False,119.83333333333333,1063.6875,188.4,338.97095527449306,St Joseph's School,113,1740.4780128630136,Brunswick Secondary College,211
ID331126190,73 Martin St,4,h,3320000.0,10/12/2016,3.0,2.0,644.0,19.0,-37.8964,144.9972,BRIGHTON,19953,613.0065443780662,23,False,343.0416666666667,1929.3125,260.0,176.60785333241768,St James' School,248,52.378493501181,Star of the Sea College,54
ID322869933,52 Park Rd,5,h,2000000.0,24/06/2017,3.0,2.0,735.0,74.0,-37.83583,145.10664,SURREY HILLS,19895,1472.8412660870083,25,False,316.5416666666667,1022.8125,237.66666666666666,766.3583610259942,Our Lady of Perpetual Succour School,178,1107.3864458320907,Kingswood College,106
ID303096128,11 Perceval St,3,h,498500.0,9/09/2017,2.0,2.0,688.0,119.0,-37.57367,144.71842,SUNBURY,15351,990.2016946879187,45,False,201.72727272727272,824.75,150.6,501.08266274849643,Sunbury West Primary School,not ranked,907.032240361907,Sunbury College,424
ID217962337,35 Kings Rd,2,h,655000.0,29/07/2017,1.0,0.0,1000.0,39.0,-37.93064,145.4453,EMERALD,19844,8259.720176680325,61,False,28.263157894736842,70.46666666666667,14.222222222222221,396.0250718568443,Emerald Primary School,243,1377.0066402268064,Emerald Secondary College,276
ID624678163,1 Centurion Ct,3,h,600000.0,15/07/2017,1.0,2.0,524.0,49.0,-37.64273,145.03751,EPPING,20005,1256.8598088317265,45,False,250.83333333333334,1550.8666666666666,286.72727272727275,1076.4835612966092,Epping Primary School,not ranked,386.7858126455355,Epping Secondary College,309
ID246784754,33 Power St,4,h,1700000.0,30/07/2016,1.0,1.0,672.0,84.0,-37.8099,145.0792,BALWYN,19893,1633.3088215445578,23,False,120.73913043478261,881.5,102.88888888888889,488.60704657203456,Balwyn Primary School,16,593.6227653882991,Fintona Girls' School,9
ID414994149,13 Gordon St,3,h,1398000.0,8/07/2017,2.0,1.0,445.0,59.0,-37.75621,144.93401,ESSENDON,20035,1523.2477160750614,29,False,47.19047619047619,371.0,27.333333333333332,798.9012495706348,Moonee Ponds Primary School,225,1725.1475623832368,Lowther Hall Anglican Grammar School,40
ID392850543,1004/58 Jeffcott St,3,u,650000.0,3/12/2016,2.0,1.0,0.0,79.0,-37.8117,144.9518,WEST MELBOURNE,19841,340.357393850962,3,False,79.68181818181819,512.1875,63.5,1447.0685173967477,North Melbourne Primary School,182,265.99112727428616,Ozford College,530
ID496319108,42/2 Horizon Dr,2,u,488000.0,16/04/2016,2.0,2.0,0.0,9.0,-37.7752,144.8925,MARIBYRNONG,20038,2572.9864937818215,22,False,87.14285714285714,348.73333333333335,76.0,933.3840699156616,St Margaret's Primary School,216,609.9018674577202,Maribyrnong Secondary College,192
ID483500160,16 Katrina St,3,h,1020000.0,27/06/2016,1.0,2.0,725.0,9.0,-37.7945,145.1172,DONCASTER,20042,2776.9630266442214,25,False,195.83333333333334,1779.0666666666666,147.3,359.6112573762338,Birralee Primary School,71,856.6172246350689,Koonung Secondary College,94
ID901900345,67 Winfield Rd,4,h,1850000.0,22/07/2017,4.0,3.0,929.0,59.0,-37.79497,145.10538,BALWYN NORTH,19896,2722.4638771129935,28,False,125.08695652173913,839.375,108.0,215.19038569213737,St Bridget's School,256,1339.3729767368116,Koonung Secondary College,94
ID224302140,44 Shaw St,3,h,1305000.0,26/08/2017,1.0,3.0,650.0,69.0,-37.74009,144.88736,NIDDRIE,20036,3060.1724474387,27,False,14.055555555555555,58.666666666666664,7.666666666666667,423.3459647027406,St John Bosco's School,not ranked,740.7495983046999,Rosehill Secondary College,239
ID496598597,527 Kings Rd,3,h,790500.0,3/06/2017,2.0,2.0,808.0,14.0,-37.6943,144.78187,TAYLORS LAKES,22244,1018.113720394177,30,False,71.80952380952381,332.53333333333336,39.55555555555556,1079.3931959645677,Emmaus Catholic Primary School,464,1097.4788826965712,Catholic Regional College Institute of Training,not ranked
ID471695880,53 Milne St,3,h,1350000.0,3/06/2017,2.0,2.0,809.0,44.0,-37.75289,145.12826,TEMPLESTOWE,19986,4226.737623922659,43,False,316.5416666666667,1022.8125,237.66666666666666,1046.3050352219832,St Kevin's School,130,1701.041900339757,Templestowe College,307
ID264464396,9 Gresford St,3,h,630000.0,10/12/2016,1.0,4.0,625.0,29.0,-37.7695,144.8347,SUNSHINE NORTH,20004,1263.8406459632445,26,False,170.45833333333334,1257.5333333333333,169.3,159.98128588284297,Sunshine Christian School,not ranked,1491.9926732332574,Braybrook College,139
ID327453428,27 Pender St,3,h,980000.0,22/07/2017,1.0,3.0,397.0,94.0,-37.73724,145.00984,PRESTON,20012,835.6727876872269,28,False,92.0,1027.4375,111.66666666666667,746.0822855018292,Preston Primary School,250,582.8291187199571,Preston High School,not ranked
ID621812865,45 Parry Rd,4,h,895000.0,27/05/2017,3.0,2.0,792.0,24.0,-37.68966,145.14649,ELTHAM NORTH,19988,2106.721292860126,52,False,63.666666666666664,99.4,42.2,587.1499144690641,Glen Katherine Primary School,not ranked,657.917613043282,St Helena Secondary College,244
ID581629052,4/71 Challis St,2,u,670000.0,27/11/2016,1.0,1.0,190.0,13.0,-37.8433,144.8725,NEWPORT,19994,977.9062780128558,16,False,11.833333333333334,52.2,6.666666666666667,386.1643029769617,Newport Gardens Primary School,411,1954.0623799687357,Bayside P-12 College,243
ID639910957,3/18 William St,3,u,835000.0,22/08/2016,2.0,1.0,0.0,109.0,-37.909,145.0005,BRIGHTON,19952,493.7459184753847,24,False,343.0416666666667,1929.3125,260.0,361.0135692141836,Brighton Primary School,342,448.2266522742429,Firbank Grammar School,29
ID544079495,4 Mercer Rd,3,h,3512500.0,27/11/2016,2.0,2.0,617.0,21.0,-37.8557,145.0264,ARMADALE,19945,627.3965338962715,19,False,311.2083333333333,2215.75,346.0,393.8202363957274,Lauriston Girls' School,30,393.8202363957274,Lauriston Girls' School,19
ID370226508,2/60 Darebin St,4,u,915000.0,24/06/2017,2.0,2.0,419.0,109.0,-37.7537,145.06341,HEIDELBERG,19935,445.4999926494137,29,False,153.08695652173913,1704.7333333333333,324.8888888888889,402.15977644772016,Heidelberg Primary School,109,597.326559722505,Our Lady of Mercy College,90
ID416416865,129 Glenroy Rd,3,h,830000.0,3/09/2017,1.0,2.0,655.0,59.0,-37.70608,144.92541,GLENROY,20032,741.4481495848537,36,True,230.20833333333334,1620.8235294117646,177.77777777777777,203.48520446746844,Glenroy Central Primary School,422,157.6698731725271,Glenroy Secondary College,511
ID175338385,181 Rae St,2,h,937500.0,23/04/2016,1.0,0.0,100.0,129.0,-37.788,144.9791,FITZROY NORTH,20019,1286.0719054646665,18,False,240.45833333333334,1683.625,169.1818181818182,144.74470248635808,Fitzroy Community School,4,813.1513120095517,Fitzroy High School,248
ID745460720,310 Hampton St,4,h,2600000.0,12/06/2016,1.0,2.0,1504.0,119.0,-37.944,145.0015,HAMPTON,19949,670.4886952940012,31,False,210.45833333333334,1676.0,169.77777777777777,795.5666472376286,Sandringham Primary School,353,1791.49461782836,St Leonard's College,43
ID393845098,39A George St,3,t,970000.0,29/07/2017,2.0,2.0,283.0,54.0,-37.78177,145.15818000000004,DONCASTER EAST,19898,4323.611665050963,30,False,415.875,2214.3333333333335,356.44444444444446,904.5322917750811,Donburn Primary School,187,51.763036790266646,East Doncaster Secondary College,105
ID670910676,2/7 Cabarita St,2,t,385000.0,1/07/2017,1.0,1.0,206.0,3.0,-37.84219,144.71155,TRUGANINA,47648,1853.4305295098943,32,False,40.421052631578945,102.26666666666667,18.22222222222222,764.346910533164,Truganina P-9 College,383,764.346910533164,Truganina P-9 College,not ranked
ID666661761,167 Thomas St,3,h,1300000.0,24/06/2017,1.0,2.0,684.0,79.0,-37.90514,145.02524,BRIGHTON EAST,19941,1280.5874382362783,32,False,362.1666666666667,2108.0625,314.0,768.7680788018191,Ormond Primary School,112,881.1550539183662,Divrei Emineh,not ranked
ID359307321,3/180 Sycamore St,2,u,636500.0,8/07/2017,1.0,1.0,0.0,49.0,-37.89063,145.02608999999995,CAULFIELD SOUTH,19942,1420.8954731873318,29,False,199.16666666666666,1246.5625,144.54545454545453,276.63394941625893,Melbourne Montessori School,75,276.63394941625893,Melbourne Montessori School,not ranked
ID255422514,3/3 Irving St,2,u,700000.0,27/11/2016,1.0,2.0,0.0,21.0,-37.8597,145.0318,MALVERN,19944,762.0153011527946,20,True,87.14285714285714,348.73333333333335,76.0,189.99376125192512,St Joseph's School,113,227.69634415153402,De La Salle College,115
ID947329960,3/19 Chandos St,2,u,515000.0,27/06/2016,1.0,2.0,0.0,49.0,-37.7474,144.9608,COBURG,19965,605.3769278795077,32,False,133.91666666666666,1156.7333333333333,139.88888888888889,857.3675926851416,St Fidelis' School,not ranked,1293.0612563390152,Coburg High School,79
ID821068877,1 Robert St,4,h,1230000.0,9/09/2017,2.0,2.0,787.0,59.0,-37.98616,145.08139,PARKDALE,19864,889.098179385136,47,False,117.29166666666667,1378.5333333333333,150.9090909090909,610.1990877308607,Parktone Primary School,352,1158.2188833400896,Parkdale Secondary College,234
ID764532452,1a Fordham Rd,2,u,468000.0,8/10/2016,2.0,2.0,234.0,29.0,-37.7172,145.016,RESERVOIR,20010,793.6514733018083,34,False,117.80952380952381,378.06666666666666,47.8,599.6602233897561,Reservoir East Primary School,not ranked,1337.0523312788825,Reservoir High School,346
ID530565186,4/15 Rix St,2,u,720000.0,25/02/2017,1.0,2.0,0.0,79.0,-37.8468,145.0515,GLEN IRIS,19851,2062.304823480927,24,False,255.95833333333334,1618.4117647058824,222.7,874.6529291289486,Bialik College,148,683.88270610876,Alia College,500
ID969301888,8 High St,3,h,607500.0,18/06/2016,1.0,2.0,487.0,69.0,-37.7883,144.8439,SUNSHINE,22241,969.9612695628015,15,True,170.45833333333334,1257.5333333333333,169.3,617.6694490998958,Sunshine Harvester Primary School,not ranked,609.4199934907606,Caroline Chisholm Catholic College,235
ID224325002,55 Park Dr,3,h,2790000.0,20/05/2017,2.0,1.0,180.0,129.0,-37.7961,144.9538,PARKVILLE,19971,1551.4170386524356,19,False,26.625,68.93333333333334,13.11111111111111,404.119831656543,North Melbourne Primary School,182,170.16174830588162,University High School,67
ID327435045,5 Boyd St,3,h,1403000.0,3/12/2016,1.0,4.0,727.0,49.0,-37.7942,145.1218,DONCASTER,20042,2785.5291631206587,25,True,195.83333333333334,1779.0666666666666,147.3,745.7416212122322,Box Hill North Primary School,not ranked,964.4171881870022,Koonung Secondary College,94
ID976204584,4/135 Grange Rd,1,u,600000.0,23/09/2017,1.0,1.0,100.0,59.0,-37.89154,145.04483000000005,GLEN HUNTLY,19942,305.8232209474592,29,False,66.7,196.26666666666668,71.9,277.0934139559137,Glen Huntly Primary School,290,884.3207623798132,Glen Eira College,215
ID246446716,46 Davey St,3,h,940000.0,17/06/2017,2.0,2.0,454.0,69.0,-37.99443,145.0885,PARKDALE,19864,1078.4508055225622,47,False,117.29166666666667,1378.5333333333333,150.9090909090909,507.7675263625042,Parkdale Primary School,128,635.4062379010763,Parkdale Secondary College,234
ID173093967,5 Hanlon Cl,4,h,1150000.0,17/06/2017,2.0,2.0,603.0,15.0,-38.00549,145.10371999999995,MORDIALLOC,19863,1413.952720554055,50,False,183.875,1454.9375,194.91666666666666,1085.2261112727851,St Brigid's School,not ranked,1226.191955020108,Mordialloc College,164
ID967666183,4/1 Allard St,2,u,473000.0,4/06/2016,1.0,2.0,568.0,49.0,-37.7682,144.9422,BRUNSWICK WEST,19968,1530.8745889519419,25,False,119.83333333333333,1063.6875,188.4,288.8391738223329,Brunswick South West Primary School,316,1166.5566291675848,Brunswick Secondary College,211
